리뷰 내용,상품 URL
지금 날씨에 입기 좋은것같아요 크게 입으니 예뻐요,https://www.musinsa.com/review/goods/3783092
아 주머니 너무 작아서 에어팟 잃어버림. 이 옷 입을 때는 가방 가지고 다닐 것. 명심 나한테 옷 큼. 라지 사야돼. 근데 이쁘긴 해.. 다시 사라고 하면 라지 살 듯. 주머니는 장식이에요,https://www.musinsa.com/review/goods/3783092
도톰하니 겨울에 입기 딱 적당하네요~ 저렴하게 잘 산듯,https://www.musinsa.com/review/goods/3783092
교복처럼 입고 다닙니다 두께감은 거의 없어서 이너는 잘 입으셔야할듯,https://www.musinsa.com/review/goods/3783092
살짝 무겁긴한데 오버핏으로 입으면 이쁠것같아요,https://www.musinsa.com/review/goods/3783092
너무 저렴하게 잘 샀어요~~~ 잘 입을게요~~^^ 감사합니다,https://www.musinsa.com/review/goods/3783092
옷이ㅣ 무게감이 좀있으나 빈티지스타일이 맘에 들어요 사이즈 딱입니다 178 라지 사이즈가 잘맞네요 팔길이 등등 ㅎㅎ,https://www.musinsa.com/review/goods/3783092
"색상이 너무 이쁘네요 
후기가 좋은 이유가 있네요",https://www.musinsa.com/review/goods/3783092
갓성비로 휘뚜루마뚜루 입기 좋아요 사이즈는 넉넉한 편입니다,https://www.musinsa.com/review/goods/3783092
너무 이뻐서 자주 손이가는 아이템입니다 ㅎㅎ 편하게 입기 좋아요,https://www.musinsa.com/review/goods/3783092
생각했던것보다 조금 얇은감이있지만 오버핏 밈에 듦,https://www.musinsa.com/review/goods/3783092
배송이 많이 느리긴 했지만 후드는 예뻐서 만족합니다.,https://www.musinsa.com/review/goods/3783092
이런 후드짚업은 하나씩 옷장에 있어야 든든합니다,https://www.musinsa.com/review/goods/3783092
"간절기때 입을려고 구매했어요
딱 이맘때 입기 좋아요",https://www.musinsa.com/review/goods/3783092
가격도 나쁘지 않고 휘뚜루마뚜루 입고 다니기 좋네요,https://www.musinsa.com/review/goods/3783092
"요즘 필수템이예요
제가 원하던 스타일이네요
재구매 했어요",https://www.musinsa.com/review/goods/3783092
오버핏 좋구여 무게가 좀 무겁긴한데 대충 편하게입고 다닐때 걸치기 좋은거같아요,https://www.musinsa.com/review/goods/3783092
"후기좋아서 구매했어요 컬러가 좋고 핏이 좋네요
만족합니다.",https://www.musinsa.com/review/goods/3783092
"보풀 먼지장난아니고 얼룩도 있어요..빈티지워싱이라 산건데
정말 남이 입던거 같아요 무거워요",https://www.musinsa.com/review/goods/3783092
사이즈는 좀 크게 나오고 따뜻해요 기모로 하세요,https://www.musinsa.com/review/goods/3783092
"큼직한 사이즈에 낭낭한 핏까지 완전 맘에 들었어요
애착템 다 됐습니다",https://www.musinsa.com/review/goods/3783092
만족합니다. 편하게 입기 좋습니다. 만족합니다. 만족합니다.,https://www.musinsa.com/review/goods/3783092
"옷 너무 이쁩니다.
고민할필요가 없습니다.
이가격에 이정도면 굳입니다 정말",https://www.musinsa.com/review/goods/3783092
"배송이 오래걸리긴 했지만  
저렴한가격에 좋은옷 구매했네요",https://www.musinsa.com/review/goods/3783092
2L로 잘못시켰는데 오히려 좋아 이쁨 굿굿좋아요,https://www.musinsa.com/review/goods/3783092
남자친구 선물 주려고 남친 거 먼저 샀다가 실물 보고 예뻐서 내 것도 샀는데 아주 만족입니다 ㅎㅎ 워싱된 색감이 좋아요,https://www.musinsa.com/review/goods/3783092
"진짜 평소에 이것만 입는것 같아요 ㅠㅠ
투웨이에다가 어깨각이랑 피그먼트 느낌 지려요",https://www.musinsa.com/review/goods/3783092
"약간 덩치 커보여서 좋아요 
멸치들 안에 뭐 입고 입으면 되게 좋을듯!",https://www.musinsa.com/review/goods/3783092
좀 커요 근데 너무 이쁨 어두운 코디에 잘 어울리는듯!,https://www.musinsa.com/review/goods/3783092
"피그먼트 진짜 이쁘게 잘 빠졌어요
다만 길을 가면 많은 사람들과
단체티로 입을수있어요 ㅎ",https://www.musinsa.com/review/goods/3783092
색상. 사이즈 다 잘맞아요.요즘에 입기 좋아요. 아들이랑 같이 입으려고 합니다,https://www.musinsa.com/review/goods/3783092
어디든지 편하게 걸치기 좋아 자주 착용할거 같아요,https://www.musinsa.com/review/goods/3783092
옷 자체는 괜찮음 조금 얇긴한데 봄 가을용으로 괜찮 근데 배송이..,https://www.musinsa.com/review/goods/3783092
갓성비편하고 좋아요 갓성비편하고 좋아요 갓성비편하고 좋아요,https://www.musinsa.com/review/goods/3783092
워싱감이랑 핏 등 너무너무 예쁩니다 다들 맛있게 입으세용,https://www.musinsa.com/review/goods/3783092
지금 계절에 입기 딱 좋아요 너무 덥지도 않고 춥지도 않은 두께에요,https://www.musinsa.com/review/goods/3783092
가격이 싸서 구매했습니다.입어 보진 않았는데 괜찮은거 같아요,https://www.musinsa.com/review/goods/3783092
이가격대에 퀄리티 매우좋음 빈티지한맛 아주 좋습니다 강추,https://www.musinsa.com/review/goods/3783092
디자인은 그냥 무난하고 이뻐요 가격도 괜찮고 근데 지퍼가 너무 싼티나요,https://www.musinsa.com/review/goods/3783092
"169, 55입니당 기장이랑 품은 저정도구요 기장이 길어서 좋아요 사알짝 무거운 느낌 편하게 여기저기 걸칠수있어요",https://www.musinsa.com/review/goods/3783092
"편하게입기좋아요!
오버핏좋아하는데 남편이랑 같이입을려고 삿더니 좀 크네용",https://www.musinsa.com/review/goods/3783092
오버핏 후드티가 필요해서 구매했는데 사이즈도 적당하고 편하게 걸치기 좋아요,https://www.musinsa.com/review/goods/3783092
"옷 자체는 좋은데 좀 무거워요
오버핏 노리고 샀는데 오버핏이기는 하지만 커서 컨트롤이 안되는 느낌? 
암튼 아쉬운 지점들이 있지만 그래도 뭐 입을 거 없을 때 자주 입어요",https://www.musinsa.com/review/goods/3783092
원하던 핏과 디자인의 제품이라서 만족하고 잘 입었고 편한 편입니다. 무게감은 조금 있는 편이며 두께도 살짝 있는 편이라 보온이 어느정도 되어서 겨울에도 패딩 안에 입거나 할 수 있을 듯 합니다.,https://www.musinsa.com/review/goods/3783092
옷이 예쁘고 진짜 빈티지한이 느낌이 너무 좋아요,https://www.musinsa.com/review/goods/3783092
편하고 예뻐요!! 지퍼가 많이 부드럽지는 않아소 아쉬워요,https://www.musinsa.com/review/goods/3783092
디자인과 색 모두 마음에 들어요 제가 원하던 스타일과 잘 맞아요,https://www.musinsa.com/review/goods/3783092
여성분들 제발 이묻따 스몰로 사세요. 키가 좀 크시면 최대 미디움이에여. 제발 제 말을 들어주세요 ㅜㅜㅠ,https://www.musinsa.com/review/goods/3783092
"휘뚜루마뚜루
잘 입고 다녀요~~
구냥 외출시에나 요앞 마트갈때나 편하게 입기 좋어요",https://www.musinsa.com/review/goods/3783092
색감이 맘에 들었고 어떤 팬츠에도 무난히 잘 어울리는거 같아요,https://www.musinsa.com/review/goods/3783092
핏이 너무 좋아요 대만족입니다 사이즈딱좋네요,https://www.musinsa.com/review/goods/3783092
핏도 좋고 재질이나 마감처리가 특히나 좋았어요,https://www.musinsa.com/review/goods/3783092
묵직하고 핏 좋아요! 단점은 지퍼가 부드럽지 않다는거정도?,https://www.musinsa.com/review/goods/3783092
말도 안되는 배송(9월말에 샀고 10월18일 예약배송인데 10월말로 걍 밀림)에 퀄리티도 그냥 그런데 남편이 핏을 맘에 들어해서 3점 남깁니다ㅠ,https://www.musinsa.com/review/goods/3783092
조금 사이즈가 크긴 하지만 편하게 입고 있습니다 스타일도 좋아서 어디든지 잘 어울려요,https://www.musinsa.com/review/goods/3783092
색이 예쁘고 사이즈는 좀 큰거같아요 예쁘긴 해요,https://www.musinsa.com/review/goods/3783092
재질이 탄탄해서 핏이 잘잡혀요.간절기 지금 딱좋아요. 겉옷역할 톡톡히 합니다. 오버핏이라 입은느낌은 편하고 보기에 큰 느낌없이 핏이 똑 떨어지네요.,https://www.musinsa.com/review/goods/3783092
사이즈 하나 다운해서 입어도 예쁠거같습니다요,https://www.musinsa.com/review/goods/3783092
"옷을  생각 보다 예쁜 아들 마음들어요 ㅋㅋ 
잘 입어 게요",https://www.musinsa.com/review/goods/3783092
디자인도 예쁘고 편하게 입기에도 너무 좋을 것 같아요! 한달 동안 입어보나 진짜 좋아요!,https://www.musinsa.com/review/goods/3783092
진짜 잘입고 다니는중 일주일에 한번씩 꼭 입고다님 요즘날씨에 진짜 잘어울리는거 같아요 대만족!!,https://www.musinsa.com/review/goods/3783092
"할인기간에 득템했어요
기모처리되어 요즘 입기에 딱 좋아요
흔하지않은 칼라로 힙한느낌입니다
어느하의에도 코디 가능합니다",https://www.musinsa.com/review/goods/3783092
색이 엄청 마음에 들고 모자도 빳빳하고 핏도 잘나와서 좋습니다,https://www.musinsa.com/review/goods/3783092
가격이 저렴하고 편하게 입을수있어요 좋습니다,https://www.musinsa.com/review/goods/3783092
"이쁘네요 피그먼트라서 흔하지않고
색감이 참 이쁩니다",https://www.musinsa.com/review/goods/3783092
"학교갈때나 평소에 엄청 자주 입고 다녀요! 좀 커서 편하고 좋습니다
지퍼에서 약간 쇠냄새나요",https://www.musinsa.com/review/goods/3783092
두깨도 적당하고 핏도 와이드해서 편하게 입기 좋습니다,https://www.musinsa.com/review/goods/3783092
핏도 괜찮도 두께도 적당해서 좋아요 다음에도 꼭 살것 같아요,https://www.musinsa.com/review/goods/3783092
디자인이 너무 이쁘고 색감도 잘빠졌어요 아주 만족해요,https://www.musinsa.com/review/goods/3783092
디자인이 예쁘고 색감이 너무 좋아 자주입을것 같아요,https://www.musinsa.com/review/goods/3783092
"키 182에 72kg XL사이즈 착용했습니다. 
XL는 좀 커요. L이나 그 이하를 추천합니다.

디자인
- 피그먼트의 느낌이 아주 확실한 녀석입니다. 모자 크기도 정말 좋고 모자가 쉽게 모양이 부서지지않네요. 지퍼가 투웨이라 더 다양한 코디가 가능합니다.

착용감
- 일단 튼튼합니다. 적절한 사이즈를 고려해보면 정말 훌륭합니다. 지퍼도 투웨이라 편하네요. 이너로 여러겹을 껴입을 수 있어서 한겨울에도 착용이 가능할 것 같아요.

매치 코디
- 제가 츄리닝을 자주 입다보니 츄리닝과 잘 어울리는지가 가장 중요했고 정말 잘 어울렸습니다. 청바지를 입어도 찰떡이더군요. 슬랙스 빼고 정말 모두 잘 어울렸습니다. 왜냐면 너무 크게 사버렸거든요....",https://www.musinsa.com/review/goods/3783092
가볍게 입고다닐 집업 필요했는데 적당한 두께감에 색감도 이쁩니다,https://www.musinsa.com/review/goods/3783092
핏 예쁘고 160 45 인데 M사이즈 적당한 오버핏으로 딱 옘브더라고요! 색도 얼굴색 환해보이고 적당히 어두워서 좋았어요 대만족 ㅎㅎ,https://www.musinsa.com/review/goods/3783092
이 정도 금액에 이 정도 퀄리티면 만족합니더 핏도 여유잇게 잘 맞아용,https://www.musinsa.com/review/goods/3783092
"피그먼트 후드집업 넘 멋스러워요
사이즈도 넉넉하니 좋아요
이것만 손이 갑니다",https://www.musinsa.com/review/goods/3783092
진짜 너무 예뻐요 사면 진짜 후회가 없어요. 다음에 또 살 예정.,https://www.musinsa.com/review/goods/3783092
제 키와 몸무게가 비슷한 사람은 사이즈 같게 사시면 될 거 같애요,https://www.musinsa.com/review/goods/3783092
착용감이 좋았습니다 비슷한 상품있으면 구입하겠습니다,https://www.musinsa.com/review/goods/3783092
따뜻하고 워싱 이뻐서 요즘같을때 착용하기 좋을듯해요 사세여 ㅎㅎ,https://www.musinsa.com/review/goods/3783092
"가격저렴하고 디자인 색상 맘에 들어요
단점은 옷이 무거움",https://www.musinsa.com/review/goods/3783092
제가 키도 크고 크게 입는 걸 좋아해서 2XL를 시켰더니 생각보다 많이 크더라구요! 아무래도 공용이라 그런 거 같아요! 팔이 좀 길긴한데 저는 오히려 좋았어요! 소재 때문인지 옷이 조금 무거우니 참고하세요!!,https://www.musinsa.com/review/goods/3783092
사이즈를 좀 작게 구매했어야했는데 그래도 괜찮네요. 잘 입고 다니겠습니다,https://www.musinsa.com/review/goods/3783092
배송은 대체로 빨랐고요 가격이 저렴해요 재질은 두꺼워요 겨울이 입고 좋아요 무게는 많이 무겁긴해요 근데 이가격에 괜찮은듯해요 저는 크게 입는걸 좋아해서 한사이즈 업했어요 저는 좋은것같아요 막입기도좋고 색상이 빈티지 하니 맘에 들어요 건조기에 돌렸는데 줄어드는감이 적어요,https://www.musinsa.com/review/goods/3783092
"간절기에 입기 좋은거 같고 투웨이라 편리함도 있었습니다 
지퍼가 많이 빡빡해서 입고 벗는데에 시간이 좀 걸리는게
아쉽습니다ㅜ 지퍼 이외에는 불편한 잠은
없었습니다",https://www.musinsa.com/review/goods/3783092
엄청 이뻐요 약간 팔이 길긴한데 그래도 핏이 이쁩니다,https://www.musinsa.com/review/goods/3783092
피그먼트 제질이어서힙하고 핏도 너무 괜찮았어요,https://www.musinsa.com/review/goods/3783092
핏도이쁘고 마음에 들어요 이너로도 아우터로도 입기좋아요,https://www.musinsa.com/review/goods/3783092
너무너무 좋아서 지금같은 날씨에 잘 입고 다닙니닽!!!!,https://www.musinsa.com/review/goods/3783092
"너무좋아요 퀄리티 짱입니다
나만입고싶은 옷입니다",https://www.musinsa.com/review/goods/3783092
지금 계절에 편하게 입기 좋네요. 빠른 배송 감사합니다.,https://www.musinsa.com/review/goods/3783092
"원단 탄탄하고 올블랙이 아니라 꾸안꾸느낌 있어요
모자 커서 좋아요",https://www.musinsa.com/review/goods/3783092
그냥무난한 후드집업 실물은 생각보다 어두운 블랙느낌,https://www.musinsa.com/review/goods/3783092
후드집업 입고 다니기에 너무 좋고 또 사고 싶네요,https://www.musinsa.com/review/goods/3783092
"오래 기다렸지만 뜯어보고
색이 너무 예쁘게 빠지고
옷은 좀 무겁지만 디테일이 좋아서
너무 마음에 들었어요",https://www.musinsa.com/review/goods/3783092
